2019 Federal Election House of Representatives Two Party Preferred By Polling Place [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:52 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581],,,,,,,,,,
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,Liberal/National Coalition Votes,Liberal/National Coalition Percentage,Australian Labor Party Votes,Australian Labor Party Percentage,TotalVotes,Swing
SA,187,Makin,6838,Parafield Gardens,548,32.24,1152,67.76,1700,3.05
SA,187,Makin,6839,Parafield Gardens Central (Makin),685,28.02,1760,71.98,2445,1.24
SA,187,Makin,6840,Parafield Gardens North West (Makin),646,31.15,1428,68.85,2074,4.56
SA,187,Makin,7145,Pooraka,464,26.67,1276,73.33,1740,-0.87
SA,187,Makin,34289,Pooraka North,424,30.42,970,69.58,1394,2.6
SA,187,Makin,7146,Redwood Park,808,39.84,1220,60.16,2028,-4.77
SA,187,Makin,7147,Ridgehaven,878,43.36,1147,56.64,2025,1.93
SA,187,Makin,7150,Salisbury East,661,34.81,1238,65.19,1899,1.42
SA,187,Makin,6846,Salisbury East Central,533,34.14,1028,65.86,1561,0.2
SA,187,Makin,33167,Salisbury East Estate,487,38.8,768,61.2,1255,2.68
SA,187,Makin,33171,Salisbury Heights,868,43.75,1116,56.25,1984,0.48
SA,187,Makin,33191,Special Hospital Team 1,58,48.33,62,51.67,120,5.33
SA,187,Makin,33193,Special Hospital Team 2,58,43.61,75,56.39,133,-0.01
SA,187,Makin,82838,Special Hospital Team 3,75,52.08,69,47.92,144,8.6
SA,187,Makin,7148,St Agnes,357,47.86,389,52.14,746,1.37
SA,187,Makin,7149,St Agnes West,911,43.69,1174,56.31,2085,0.78
SA,187,Makin,7151,Surrey Downs,640,40.13,955,59.87,1595,0.97
SA,187,Makin,7152,Tea Tree Gully,750,46.3,870,53.7,1620,-2.42
SA,187,Makin,12045,Valley View,377,37.11,639,62.89,1016,0.51
SA,187,Makin,38200,Walkley Heights,811,40.49,1192,59.51,2003,-1.1
SA,187,Makin,8848,Wynn Vale,918,41.41,1299,58.59,2217,-1.51
SA,187,Makin,83470,Wynn Vale East,203,43.01,269,56.99,472,0.01
SA,187,Makin,51055,Wynn Vale West,628,45.54,751,54.46,1379,-0.3
SA,188,Mayo,82894,Adelaide (Mayo),20,52.63,18,47.37,38,6.98
SA,188,Mayo,58737,Adelaide Mayo PPVC,242,43.92,309,56.08,551,-6.08
SA,188,Mayo,7156,Aldgate,708,45.33,854,54.67,1562,-3.54
SA,188,Mayo,7157,Aldinga Beach,678,35.29,1243,64.71,1921,5.32
SA,188,Mayo,83433,Aldinga Beach PPVC,1657,45.9,1953,54.1,3610,14.07
SA,188,Mayo,46430,Aldinga Beach West,605,38.1,983,61.9,1588,5.19
SA,188,Mayo,7158,American River,125,66.84,62,33.16,187,10.25
SA,188,Mayo,7159,Ashbourne,128,53.33,112,46.67,240,-3.93
SA,188,Mayo,7162,Birdwood,396,55,324,45,720,-2.59
SA,188,Mayo,97140,Blackwood (Mayo),923,60.17,611,39.83,1534,1.77
SA,188,Mayo,97141,Blackwood Central (Mayo),121,51.49,114,48.51,235,5.84
SA,188,Mayo,65574,BLV Mayo PPVC,3,50,3,50,6,50
SA,188,Mayo,7163,Bridgewater,388,37.45,648,62.55,1036,-4.12
SA,188,Mayo,83434,Bridgewater PPVC,1436,53.05,1271,46.95,2707,2.16
SA,188,Mayo,7165,Brukunga,203,49.63,206,50.37,409,-8.73
SA,188,Mayo,7166,Callington,214,50.71,208,49.29,422,0.03
SA,188,Mayo,7167,Charleston,276,61.61,172,38.39,448,-1.68
SA,188,Mayo,7168,Cherry Gardens,280,55.78,222,44.22,502,-4.42
SA,188,Mayo,7169,Clarendon,245,53.15,216,46.85,461,-6.64
SA,188,Mayo,7170,Coromandel Valley,751,48.02,813,51.98,1564,-1.42
SA,188,Mayo,7171,Crafers,551,48.38,588,51.62,1139,-3.2
SA,188,Mayo,7172,Cudlee Creek,151,62.4,91,37.6,242,-0.32
SA,188,Mayo,7173,Currency Creek,373,62.17,227,37.83,600,1.31
SA,188,Mayo,7174,Delamere,116,52.73,104,47.27,220,-4.23
SA,188,Mayo,30179,Divisional Office (PREPOLL),0,0,0,0,0,0
SA,188,Mayo,7175,Echunga,521,59.82,350,40.18,871,0.6
SA,188,Mayo,97169,Flagstaff Hill East (Mayo),165,48.1,178,51.9,343,-8.34
SA,188,Mayo,7178,Forreston,130,53.06,115,46.94,245,1.02
SA,188,Mayo,7179,Goolwa,1003,55.23,813,44.77,1816,2.64
SA,188,Mayo,46417,Goolwa Central,679,53.01,602,46.99,1281,-0.57
SA,188,Mayo,7181,Gumeracha,316,55.93,249,44.07,565,-1.55
SA,188,Mayo,7182,Hahndorf,769,57.69,564,42.31,1333,-3.77
SA,188,Mayo,6875,Hawthorndene (Mayo),671,44.12,850,55.88,1521,-5.17
SA,188,Mayo,7134,Houghton,281,59.91,188,40.09,469,-2.66
SA,188,Mayo,7189,Kangarilla,309,55.08,252,44.92,561,-1.18
SA,188,Mayo,7371,Kersbrook,398,56.14,311,43.86,709,-1.04
SA,188,Mayo,7191,Kingscote,468,61.66,291,38.34,759,1.56
SA,188,Mayo,12995,Kingscote PPVC,427,59.72,288,40.28,715,59.72
SA,188,Mayo,7192,Langhorne Creek,271,71.13,110,28.87,381,-0.44
SA,188,Mayo,7193,Lenswood,224,61.37,141,38.63,365,3.35
SA,188,Mayo,7194,Littlehampton,774,54.51,646,45.49,1420,-1.8
SA,188,Mayo,7195,Lobethal,711,54.65,590,45.35,1301,0
SA,188,Mayo,7196,Longwood,183,40.76,266,59.24,449,-8.02
SA,188,Mayo,7197,Macclesfield,352,43.67,454,56.33,806,-3.24
SA,188,Mayo,36828,Magill (Mayo),96,50.79,93,49.21,189,-6.52
SA,188,Mayo,7198,McLaren Flat,601,55.6,480,44.4,1081,-3.45
SA,188,Mayo,7199,McLaren Vale,913,53.55,792,46.45,1705,-1.95
SA,188,Mayo,7200,Meadows,541,53.99,461,46.01,1002,-4.18
SA,188,Mayo,7201,Middleton,302,46.32,350,53.68,652,-7.06
SA,188,Mayo,7202,Milang,303,54.01,258,45.99,561,-1.75
SA,188,Mayo,97216,Morphett Vale MAYO PPVC,437,53.82,375,46.18,812,19.74
SA,188,Mayo,7205,Mount Barker,1360,48.04,1471,51.96,2831,-0.67
SA,188,Mayo,46416,Mount Barker Central,633,43.78,813,56.22,1446,-5.62
SA,188,Mayo,83310,Mount Barker East,466,52.36,424,47.64,890,1.77
SA,188,Mayo,47788,Mount Barker PPVC,4195,54.18,3548,45.82,7743,-2.87
SA,188,Mayo,7206,Mount Compass,594,58.75,417,41.25,1011,-0.07
SA,188,Mayo,7208,Mount Torrens,172,60.35,113,39.65,285,-3.12
SA,188,Mayo,7212,Mylor,317,45.42,381,54.58,698,-3.85
SA,188,Mayo,7214,Myponga,378,54,322,46,700,-2.31
SA,188,Mayo,7215,Nairne,879,44.76,1085,55.24,1964,-1.62
SA,188,Mayo,7216,Norton Summit,271,47.54,299,52.46,570,-0.99
SA,188,Mayo,7160,Oakbank,769,59.2,530,40.8,1299,-0.36
SA,188,Mayo,7400,Paracombe,218,66.87,108,33.13,326,1.79
SA,188,Mayo,7220,Parndana,225,76.53,69,23.47,294,5.91
SA,188,Mayo,7221,Penneshaw,151,54.51,126,45.49,277,-2.46
SA,188,Mayo,7222,Piccadilly,264,49.72,267,50.28,531,-7.35
SA,188,Mayo,7223,Port Elliot,394,51.04,378,48.96,772,-5.54
SA,188,Mayo,7226,Second Valley,98,49.25,101,50.75,199,-8.49
SA,188,Mayo,7227,Sellicks Beach,354,40.69,516,59.31,870,7.7
SA,188,Mayo,33188,Special Hospital Team 1,126,65.63,66,34.38,192,6.86
SA,188,Mayo,33189,Special Hospital Team 2,82,67.77,39,32.23,121,3.1
SA,188,Mayo,36815,Special Hospital Team 3,85,64.39,47,35.61,132,4.08
SA,188,Mayo,97173,Special Hospital Team 4,67,65.05,36,34.95,103,15.05
SA,188,Mayo,7228,Stirling East,509,52.91,453,47.09,962,1.19
SA,188,Mayo,7229,Stirling West,767,49.36,787,50.64,1554,-5.82
SA,188,Mayo,7231,Strathalbyn,1154,56.24,898,43.76,2052,3.79
SA,188,Mayo,83398,Strathalbyn PPVC,1696,58.56,1200,41.44,2896,4.32
SA,188,Mayo,7232,Summertown,340,47.69,373,52.31,713,-6.82
SA,188,Mayo,7233,Upper Sturt,225,43.02,298,56.98,523,-7.18
SA,188,Mayo,7234,Uraidla,276,45.54,330,54.46,606,-9.94
SA,188,Mayo,7235,Victor Harbor,659,49.22,680,50.78,1339,-0.36
SA,188,Mayo,7236,Victor Harbor East,296,54.31,249,45.69,545,-6.74
SA,188,Mayo,46759,Victor Harbor Election Day PPVC,0,0,0,0,0,0
SA,188,Mayo,12997,Victor Harbor PPVC,5922,56.91,4483,43.09,10405,-3.67
SA,188,Mayo,7176,Victor Harbor South,497,51.77,463,48.23,960,-4.38
SA,188,Mayo,7238,Willunga,775,44.03,985,55.97,1760,-5.89
SA,188,Mayo,7240,Woodchester,214,55.73,170,44.27,384,-7.25
SA,188,Mayo,7242,Woodside,746,58.79,523,41.21,1269,-1.49
SA,188,Mayo,7243,Yankalilla,827,53.81,710,46.19,1537,1.84
SA,325,Spence,82842,Adelaide (Spence),25,30.86,56,69.14,81,-2.47
SA,325,Spence,58757,Adelaide SPENCE PPVC,150,33.33,300,66.67,450,-2.1
SA,325,Spence,32555,Andrews Farm,745,32.24,1566,67.76,2311,5.09
SA,325,Spence,6823,Angle Vale (Spence),956,49.46,977,50.54,1933,6.93
SA,325,Spence,83496,Angle Vale North,151,47.04,170,52.96,321,4.56
SA,325,Spence,83484,Blakeview,464,42.88,618,57.12,1082,14.01
SA,325,Spence,12048,Blakeview South,787,31.32,1726,68.68,2513,3.74
SA,325,Spence,65620,BLV Spence PPVC,3,27.27,8,72.73,11,7.27
SA,325,Spence,6824,Brahma Lodge,379,28.07,971,71.93,1350,-0.2
SA,325,Spence,46401,Burton,651,30.91,1455,69.09,2106,1.5
SA,325,Spence,46435,Craigmore North,598,35.53,1085,64.47,1683,2.68
SA,325,Spence,6825,Craigmore South,722,32.68,1487,67.32,2209,1.91
SA,325,Spence,6836,Davoren Park,379,24.09,1194,75.91,1573,3.16
SA,325,Spence,6826,Direk,578,31.19,1275,68.81,1853,3.85
SA,325,Spence,30182,Divisional Office (PREPOLL),0,0,0,0,0,0
SA,325,Spence,6827,Elizabeth,125,29.14,304,70.86,429,1.54
SA,325,Spence,6828,Elizabeth Downs,405,23.52,1317,76.48,1722,1.65
SA,325,Spence,6829,Elizabeth East,442,28.35,1117,71.65,1559,2.77
SA,325,Spence,6831,Elizabeth Grove,214,24.37,664,75.63,878,4.39
SA,325,Spence,6832,Elizabeth North,332,24.52,1022,75.48,1354,3.98
SA,325,Spence,6833,Elizabeth Park,338,24.44,1045,75.56,1383,2.47
SA,325,Spence,6834,Elizabeth South,302,23.63,976,76.37,1278,3.31
SA,325,Spence,46573,Elizabeth SPENCE PPVC,2774,36.6,4805,63.4,7579,0.68
SA,325,Spence,6835,Elizabeth Vale,474,29.31,1143,70.69,1617,1.2
SA,325,Spence,7352,Evanston,700,42.37,952,57.63,1652,5.11
SA,325,Spence,7353,Evanston Gardens,568,42.87,757,57.13,1325,3.66
SA,325,Spence,46572,Evanston South,320,41.4,453,58.6,773,-6.65
SA,325,Spence,7356,Gawler,517,48.82,542,51.18,1059,0.9
SA,325,Spence,7357,Gawler East,851,50.81,824,49.19,1675,1.73
SA,325,Spence,7359,Gawler South,828,47.5,915,52.5,1743,-0.41
SA,325,Spence,83758,Gawler SPENCE PPVC,2101,52.35,1912,47.65,4013,8.97
SA,325,Spence,11457,Gawler West,352,40.37,520,59.63,872,-0.99
SA,325,Spence,7438,Hewett,951,48.74,1000,51.26,1951,1.66
SA,325,Spence,12043,Hillbank,551,35.78,989,64.22,1540,0.45
SA,325,Spence,6837,Munno Para,248,26.93,673,73.07,921,5.19
SA,325,Spence,83710,Munno Para PPVC,1563,33.26,3137,66.74,4700,7.11
SA,325,Spence,64695,Munno Para West,436,27.77,1134,72.23,1570,2.98
SA,325,Spence,31431,One Tree Hill,565,58.61,399,41.39,964,2.59
SA,325,Spence,97283,Other Mobile Team 1,3,4.23,68,95.77,71,4.23
SA,325,Spence,97245,Parafield Gardens Central (Spence),91,25.85,261,74.15,352,-1
SA,325,Spence,97246,Parafield Gardens North West (Spence),230,33.97,447,66.03,677,7.36
SA,325,Spence,6841,Paralowie,670,27.39,1776,72.61,2446,2.65
SA,325,Spence,65780,Paralowie South,751,36.35,1315,63.65,2066,7.53
SA,325,Spence,31239,Paralowie West,554,27.51,1460,72.49,2014,3.25
SA,325,Spence,6843,Salisbury,595,31.6,1288,68.4,1883,4.1
SA,325,Spence,6845,Salisbury Downs,683,32.39,1426,67.61,2109,4.79
SA,325,Spence,83510,Salisbury Downs West,135,25.38,397,74.62,532,-2.01
SA,325,Spence,6848,Salisbury North,560,24.83,1695,75.17,2255,1.88
SA,325,Spence,6850,Salisbury Park,565,38.62,898,61.38,1463,6.25
SA,325,Spence,6851,Smithfield,268,27.66,701,72.34,969,1.27
SA,325,Spence,6852,Smithfield Plains,514,26.2,1448,73.8,1962,4.42
SA,325,Spence,97235,Special Hospital Team 1,103,34.56,195,65.44,298,-5.44
SA,325,Spence,97236,Special Hospital Team 2,128,51,123,49,251,11
SA,325,Spence,97238,Special Hospital Team 3,82,34.02,159,65.98,241,-3.48
SA,325,Spence,97240,Special Hospital Team 4,61,36.31,107,63.69,168,-3.69
SA,325,Spence,7430,Virginia,717,49.18,741,50.82,1458,2.15
SA,325,Spence,83494,Willaston,304,43.24,399,56.76,703,-3.59
SA,190,Sturt,82855,Adelaide (Sturt),43,37.72,71,62.28,114,-7.39
SA,190,Sturt,58729,Adelaide STURT PPVC,771,52.88,687,47.12,1458,1.42
SA,190,Sturt,7290,Athelstone,1347,56.2,1050,43.8,2397,1.73
SA,190,Sturt,83459,Athelstone East,445,52.73,399,47.27,844,-1.37
SA,190,Sturt,7291,Athelstone West,1265,56.7,966,43.3,2231,3.9
SA,190,Sturt,7292,Beaumont,1123,68.35,520,31.65,1643,-3.33
SA,190,Sturt,65588,BLV Sturt PPVC,4,30.77,9,69.23,13,-31.13
SA,190,Sturt,7294,Burnside,1536,64.38,850,35.62,2386,-5.24
SA,190,Sturt,7295,Campbelltown,1086,52.44,985,47.56,2071,3.29
SA,190,Sturt,7125,Dernancourt,745,56.06,584,43.94,1329,0.98
SA,190,Sturt,30181,Divisional Office (PREPOLL),0,0,0,0,0,0
SA,190,Sturt,6887,Dulwich,198,57.56,146,42.44,344,-8.3
SA,190,Sturt,7289,Felixstow,365,47.04,411,52.96,776,-0.61
SA,190,Sturt,7129,Gilles Plains,604,42.75,809,57.25,1413,3.18
SA,190,Sturt,7297,Glen Osmond,418,62.11,255,37.89,673,-7.62
SA,190,Sturt,6870,Glenunga,1159,57.92,842,42.08,2001,-5
SA,190,Sturt,7296,Glynde,995,55.12,810,44.88,1805,2.75
SA,190,Sturt,7298,Hectorville,879,51.52,827,48.48,1706,5.68
SA,190,Sturt,7299,Highbury East,726,52.69,652,47.31,1378,3.2
SA,190,Sturt,33187,Highbury South,1339,56.95,1012,43.05,2351,0.83
SA,190,Sturt,58617,Highbury West,468,59.85,314,40.15,782,3.51
SA,190,Sturt,6665,Hillcrest,803,46.36,929,53.64,1732,2.35
SA,190,Sturt,7131,Holden Hill,817,46.85,927,53.15,1744,4.46
SA,190,Sturt,7309,Kensington,701,50.07,699,49.93,1400,-3.01
SA,190,Sturt,7301,Kensington Gardens,456,67.16,223,32.84,679,2.13
SA,190,Sturt,7302,Kensington Park,1012,60.67,656,39.33,1668,-1.43
SA,190,Sturt,6664,Kent Town (Sturt),399,50.44,392,49.56,791,-10.57
SA,190,Sturt,6669,Klemzig,781,47.42,866,52.58,1647,2.19
SA,190,Sturt,7304,Linden Park,808,66.12,414,33.88,1222,-3.98
SA,190,Sturt,97372,Lower North Adelaide (Sturt),27,40.3,40,59.7,67,-10.87
SA,190,Sturt,38419,Magill (Sturt),1316,57.07,990,42.93,2306,-0.88
SA,190,Sturt,6672,Marden,530,47.32,590,52.68,1120,-0.11
SA,190,Sturt,6673,Maylands,518,47.18,580,52.82,1098,-1.94
SA,190,Sturt,64723,Modbury STURT PPVC,1779,55.96,1400,44.04,3179,5.87
SA,190,Sturt,6882,Myrtle Bank,816,59.04,566,40.96,1382,-5.55
SA,190,Sturt,65810,Myrtle Bank STURT PPVC,2061,70.22,874,29.78,2935,-5.21
SA,190,Sturt,7310,Newton,902,51.96,834,48.04,1736,4.34
SA,190,Sturt,65118,Northgate (Sturt),234,49.79,236,50.21,470,-0.98
SA,190,Sturt,36944,Norwood,672,50.99,646,49.01,1318,-0.82
SA,190,Sturt,7312,Norwood West,926,51.3,879,48.7,1805,2.63
SA,190,Sturt,7313,Paradise,842,51.06,807,48.94,1649,4.01
SA,190,Sturt,38285,Payneham STURT PPVC,7708,61.86,4753,38.14,12461,0.8
SA,190,Sturt,6888,Rose Park,1167,61.32,736,38.68,1903,0.8
SA,190,Sturt,7314,Rostrevor,1150,53.39,1004,46.61,2154,-1.19
SA,190,Sturt,7306,Rostrevor South,790,51.43,746,48.57,1536,-0.01
SA,190,Sturt,33230,Special Hospital Team 1,106,60.23,70,39.77,176,-8.81
SA,190,Sturt,33231,Special Hospital Team 2,100,66.67,50,33.33,150,-2.23
SA,190,Sturt,38423,Special Hospital Team 3,199,77.13,59,22.87,258,8.25
SA,190,Sturt,97355,Special Hospital Team 4,81,72.97,30,27.03,111,3.62
SA,190,Sturt,82895,St Peters,512,58.05,370,41.95,882,2.91
SA,190,Sturt,6667,St Peters East,888,54.75,734,45.25,1622,-1.25
SA,190,Sturt,7316,Stonyfell,878,65.33,466,34.67,1344,-6.27
SA,190,Sturt,7317,Tranmere,1253,56.39,969,43.61,2222,-0.58
SA,190,Sturt,7318,Trinity Gardens,1015,50.55,993,49.45,2008,-2.45
SA,190,Sturt,7319,Tusmore,911,66.94,450,33.06,1361,-1.91
SA,190,Sturt,65050,Vale Park (Sturt),220,49.11,228,50.89,448,-2.15
SA,190,Sturt,97338,Walkerville (Sturt),104,54.17,88,45.83,192,-9.43
SA,190,Sturt,6687,Windsor Gardens East,419,47.94,455,52.06,874,3.81
SA,190,Sturt,6688,Windsor Gardens West,532,47.08,598,52.92,1130,1.9
TAS,192,Bass,8553,Beaconsfield,462,46.62,529,53.38,991,3.99
TAS,192,Bass,8608,Beauty Point,315,56.86,239,43.14,554,9.91
TAS,192,Bass,65496,BLV Bass PPVC,2,33.33,4,66.67,6,0
TAS,192,Bass,8290,Branxholm,97,50,97,50,194,-0.25
TAS,192,Bass,8291,Bridport,718,70.67,298,29.33,1016,9.93
TAS,192,Bass,8295,Derby,52,40,78,60,130,-1.23
TAS,192,Bass,8296,Dilston,360,57.88,262,42.12,622,8.72
TAS,192,Bass,30183,Divisional Office (PREPOLL),728,51.45,687,48.55,1415,2.96
TAS,192,Bass,8313,East Launceston,741,48.75,779,51.25,1520,-0.18
TAS,192,Bass,8592,Exeter,693,56.76,528,43.24,1221,3.43
TAS,192,Bass,8314,Five Ways,320,40.82,464,59.18,784,2.67
TAS,192,Bass,8301,George Town,684,42.38,930,57.62,1614,11.17
TAS,192,Bass,8302,George Town South,431,47.21,482,52.79,913,11.83
TAS,192,Bass,8303,Gladstone,70,56,55,44,125,9.06
TAS,192,Bass,8599,Glengarry,161,56.1,126,43.9,287,0.18
TAS,192,Bass,8603,Gravelly Beach,231,46.76,263,53.24,494,-0.76
TAS,192,Bass,8304,Hillwood,187,49.87,188,50.13,375,1.47
TAS,192,Bass,8305,Inveresk,350,33.49,695,66.51,1045,8.6
TAS,192,Bass,8306,Invermay,394,40.79,572,59.21,966,8.11
TAS,192,Bass,8308,Karoola,186,57.23,139,42.77,325,16.43
TAS,192,Bass,31784,Kelso,162,52.6,146,47.4,308,-5.77
TAS,192,Bass,8309,Kings Meadows,877,45.65,1044,54.35,1921,7.22
TAS,192,Bass,8310,Lady Barron,55,47.83,60,52.17,115,-4.17
TAS,192,Bass,8311,Launceston,405,42.06,558,57.94,963,4.32
TAS,192,Bass,33906,Launceston BASS PPVC,5847,53.86,5009,46.14,10856,3.06
TAS,192,Bass,8312,Launceston Central,748,46.66,855,53.34,1603,2.69
TAS,192,Bass,8316,Lebrina,129,61.72,80,38.28,209,9.13
TAS,192,Bass,8616,Legana,1274,59.2,878,40.8,2152,3.23
TAS,192,Bass,97469,Legana Central,137,54.15,116,45.85,253,-1.05
TAS,192,Bass,8319,Lilydale,287,44.84,353,55.16,640,8.35
TAS,192,Bass,8321,Mowbray,311,40.03,466,59.97,777,9.08
TAS,192,Bass,8288,Newnham,726,41.53,1022,58.47,1748,9.77
TAS,192,Bass,83667,Newnham Alanvale,371,41.69,519,58.31,890,9.46
TAS,192,Bass,8326,Newstead,865,51.21,824,48.79,1689,3.37
TAS,192,Bass,8328,Norwood,1021,57.1,767,42.9,1788,6.14
TAS,192,Bass,83668,Norwood North,221,50.46,217,49.54,438,-0.13
TAS,192,Bass,8329,Nunamara,130,49.24,134,50.76,264,5.37
TAS,192,Bass,8332,Pipers River,139,60.7,90,39.3,229,10.03
TAS,192,Bass,8333,Prospect (Bass),231,53.97,197,46.03,428,10.45
TAS,192,Bass,8334,Ravenswood,497,34.28,953,65.72,1450,10.36
TAS,192,Bass,8335,Ringarooma,172,60.35,113,39.65,285,3.56
TAS,192,Bass,8336,Riverside,534,63.8,303,36.2,837,12.66
TAS,192,Bass,97468,Riverside North,487,57.84,355,42.16,842,6.78
TAS,192,Bass,8864,Rocherlea,310,42.01,428,57.99,738,15.54
TAS,192,Bass,8340,Scottsdale,956,63.78,543,36.22,1499,5.54
TAS,192,Bass,8671,Sidmouth,257,58.01,186,41.99,443,3.18
TAS,192,Bass,8330,South Launceston,250,38.88,393,61.12,643,2.9
TAS,192,Bass,33647,Special Hospital Team 1,222,50.57,217,49.43,439,-4.71
TAS,192,Bass,33894,Special Hospital Team 2,309,56.59,237,43.41,546,1.27
TAS,192,Bass,33895,Special Hospital Team 3,92,70.77,38,29.23,130,15.67
TAS,192,Bass,66046,Special Hospital Team 4,19,37.25,32,62.75,51,-18.17
TAS,192,Bass,8339,St Leonards,653,55.67,520,44.33,1173,14.55
TAS,192,Bass,33084,Summerhill (Bass),1035,50.46,1016,49.54,2051,8.63
TAS,192,Bass,8342,Trevallyn,737,57.18,552,42.82,1289,16.55
TAS,192,Bass,8338,Trevallyn Central,596,42.18,817,57.82,1413,-8.51
TAS,192,Bass,8344,Waverley,320,38.69,507,61.31,827,11.3
TAS,192,Bass,8293,West Launceston,480,40.85,695,59.15,1175,2.17
TAS,192,Bass,8345,Weymouth,97,61.78,60,38.22,157,4.18
TAS,192,Bass,8347,Whitemark,201,54.62,167,45.38,368,-4.13
TAS,192,Bass,8349,Winnaleah,112,60.22,74,39.78,186,2.44
TAS,192,Bass,8350,Youngtown,715,51.22,681,48.78,1396,10.62
TAS,193,Braddon,8358,Abbotsham,83,61.03,53,38.97,136,-0.85
TAS,193,Braddon,8359,Acton,500,39.28,773,60.72,1273,9.8
TAS,193,Braddon,65617,BLV Braddon PPVC,0,0,0,0,0,-66.67
TAS,193,Braddon,8362,Boat Harbour,231,60.31,152,39.69,383,6.16
TAS,193,Braddon,8365,Burnie,523,48.88,547,51.12,1070,7.68
TAS,193,Braddon,33832,Burnie PPVC,3217,50.02,3214,49.98,6431,3.73
TAS,193,Braddon,8367,Calder,76,53.15,67,46.85,143,0.49
TAS,193,Braddon,8368,Cooee,409,52.3,373,47.7,782,3.25
TAS,193,Braddon,8370,Currie,374,61.11,238,38.89,612,-4.33
TAS,193,Braddon,83767,Devonport,328,51.74,306,48.26,634,5.42
TAS,193,Braddon,33831,Devonport BRADDON PPVC,3394,53.89,2904,46.11,6298,3.89
TAS,193,Braddon,8371,Devonport Central,563,50,563,50,1126,3.26
TAS,193,Braddon,8401,Devonport North West,981,49.22,1012,50.78,1993,2.96
TAS,193,Braddon,34286,Devonport South,542,47.38,602,52.62,1144,7.49
TAS,193,Braddon,8432,Devonport West,522,47.85,569,52.15,1091,3.68
TAS,193,Braddon,30184,Divisional Office (PREPOLL),89,44.72,110,55.28,199,-11.07
TAS,193,Braddon,8375,Don,590,55.77,468,44.23,1058,2.82
TAS,193,Braddon,8372,East Devonport,824,47.14,924,52.86,1748,7.25
TAS,193,Braddon,8376,Edith Creek,122,67.4,59,32.6,181,6.75
TAS,193,Braddon,8378,Elliott,170,50.9,164,49.1,334,-3.7
TAS,193,Braddon,8379,Forest,266,71.51,106,28.49,372,5.31
TAS,193,Braddon,8380,Forth,323,59.27,222,40.73,545,0.75
TAS,193,Braddon,8381,Gawler,271,66.1,139,33.9,410,9.57
TAS,193,Braddon,8382,Grassy,93,57.41,69,42.59,162,4.93
TAS,193,Braddon,8384,Havenview,173,39.59,264,60.41,437,3.16
TAS,193,Braddon,8361,Heybridge,146,57.94,106,42.06,252,15.57
TAS,193,Braddon,8385,Highclere,102,66.23,52,33.77,154,13.76
TAS,193,Braddon,8386,Irishtown,240,72.51,91,27.49,331,3.7
TAS,193,Braddon,8615,Latrobe,747,53.9,639,46.1,1386,9.37
TAS,193,Braddon,83761,Latrobe South,497,53.56,431,46.44,928,8.79
TAS,193,Braddon,8391,Marrawah,168,66.93,83,33.07,251,-5.01
TAS,193,Braddon,8393,Melrose,156,70.27,66,29.73,222,12.08
TAS,193,Braddon,8396,Montello,343,39.29,530,60.71,873,7.96
TAS,193,Braddon,8398,Moorleah,100,58.48,71,41.52,171,3.76
TAS,193,Braddon,8634,Moriarty,144,68.9,65,31.1,209,5.38
TAS,193,Braddon,8399,Natone,70,54.26,59,45.74,129,3.2
TAS,193,Braddon,8402,North Motton,149,56.87,113,43.13,262,5.32
TAS,193,Braddon,8404,Penguin,918,51.34,870,48.66,1788,4.96
TAS,193,Braddon,8649,Port Sorell,1220,58.46,867,41.54,2087,2.41
TAS,193,Braddon,8406,Preston,69,59.48,47,40.52,116,3.83
TAS,193,Braddon,8652,Queenstown,237,44.8,292,55.2,529,8.05
TAS,193,Braddon,58806,Queenstown Election Day PPVC,0,0,0,0,0,0
TAS,193,Braddon,34052,Queenstown PPVC,226,46.41,261,53.59,487,7.5
TAS,193,Braddon,8409,Riana,104,61.18,66,38.82,170,-2.92
TAS,193,Braddon,8410,Ridgley,276,53.08,244,46.92,520,8.03
TAS,193,Braddon,8411,Rocky Cape,233,64.9,126,35.1,359,4.9
TAS,193,Braddon,65442,Romaine,589,47.5,651,52.5,1240,6.84
TAS,193,Braddon,8658,Rosebery,114,36.42,199,63.58,313,0.37
TAS,193,Braddon,8666,Sassafras,185,80.09,46,19.91,231,2.31
TAS,193,Braddon,8667,Savage River,35,58.33,25,41.67,60,1.19
TAS,193,Braddon,8390,Shorewell Park,371,47.5,410,52.5,781,2.7
TAS,193,Braddon,8412,Sisters Beach,81,43.32,106,56.68,187,-3.87
TAS,193,Braddon,8413,Sisters Creek,75,66.37,38,33.63,113,12.44
TAS,193,Braddon,8414,Smithton,1074,63.36,621,36.64,1695,3.07
TAS,193,Braddon,8415,Somerset,713,50.5,699,49.5,1412,8.64
TAS,193,Braddon,8416,South Riana,108,67.08,53,32.92,161,7.99
TAS,193,Braddon,33648,Special Hospital Team 1,244,53.86,209,46.14,453,4.98
TAS,193,Braddon,33838,Special Hospital Team 2,268,53.39,234,46.61,502,4.44
TAS,193,Braddon,33839,Special Hospital Team 3,129,53.09,114,46.91,243,4.1
